path,label
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_more/fire/000000118958_all__8.npy,fire
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000284962_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/3IHJM5PWVCXP_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/fire/hd688_all__5.npy,fire
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000210965_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/explosion/000000028726_all__8.npy,explosion
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000138126_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000235704_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000505249_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000304358_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/equipment_breakdown/hd541_all__9.npy,equipment_breakdown
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd614_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000025361_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000577689_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000027580_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/Q7QLKVOGF470_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000314160_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd12_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000096065_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000136759_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000330949_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/2QWAFOUDLZMP_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/slip_and_fall_accident/000000273021_all__5.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/explosion/000000022455_all__9.npy,explosion
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/slip_and_fall_accident/000000029831_all__8.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd256_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd185_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000559208_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000473321_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/C5D7T2WT5ULF_all__4.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/structural_failure/000000119301_all__2.npy,structural_failure
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd788_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000311825_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/wild_large_animal_intrusion/000000523431_all__6.npy,wild_large_animal_intrusion
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/safety_violations/hd917_all__2.npy,safety_violations
