path,label
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_more/ground_collapse/000000144845_all__2.npy,ground_collapse
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000352798_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd683_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/fire/000000303278_all__1.npy,fire
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000045107_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd838_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000300623_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/27MX6Z99MLP4_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000053303_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000345794_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000513674_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000150031_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000028023_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd761_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/slip_and_fall_accident/000000321797_all__3.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/construction_accident/000000348412_all__1.npy,construction_accident
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000029849_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000574730_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/infrastructure_failure/000000570708_all__7.npy,infrastructure_failure
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd353_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/robbery/000000557715_all__7.npy,robbery
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/mk21_jpg.rf.0fc9d495ab16558e91f7e3fc7cb995da_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/GNWF0HAM4WT1_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000059938_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000235892_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_more/extreme_weather_events/000000009676_all__0.npy,extreme_weather_events
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000028908_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/falling_object_and_collapse/000000036683_all__0.npy,falling_object_and_collapse
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000509894_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000211832_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd856_all__1.npy,Normal
