path,label
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/fighting_and_physical_conflict/000000353689_all__5.npy,fighting_and_physical_conflict
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000053659_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000142025_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/explosion/hd625_all__9.npy,explosion
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000008976_all__4.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/traffic_accident/000000192504_all__2.npy,traffic_accident
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000029167_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd6701_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/fire/000000012889_all__6.npy,fire
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000084079_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000341022_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000039218_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd733_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000029016_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000053029_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000338272_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000022247_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd353_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd771_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000101833_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd361_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000043538_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000081393_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/222_jpg.rf.ddf228d8df6631ec7dd69eeadbf13bf4_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000043667_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/vandalism/000000034323_all__7.npy,vandalism
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000138091_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd583_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000138082_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000133430_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000561440_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/FUAMJIIDXTWD_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000135859_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/extreme_weather_events/000000013520_all__3.npy,extreme_weather_events
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000297554_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/INHXTVGZ4MUU_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000225292_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/Q862NZ1RDS5H_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000033662_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000049129_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000041917_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd685_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/explosion/000000007404_all__8.npy,explosion
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000081203_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000136937_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000505249_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000140058_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000073279_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000042555_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/em1_jpg.rf.acbe5c2a84c3d1d6e7d2bc3bc8a0e4a0_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000011731_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/animal_abuse/000000574193_all__3.npy,animal_abuse
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000238754_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000552386_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/7A8FCGWYB2QG_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd696_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000335104_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd194_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000008500_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/extreme_weather_events/000000580123_all__6.npy,extreme_weather_events
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000034256_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/2NIJZPF2XGRN_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000012852_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd467_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/extreme_weather_events/hd665_all__7.npy,extreme_weather_events
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000067402_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/vandalism/000000088319_all__8.npy,vandalism
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/ground_collapse/000000032749_all__7.npy,ground_collapse
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000013181_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_more/traffic_accident/000000033030_all__3.npy,traffic_accident
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000033951_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000241713_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000275169_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000339086_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000124896_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd393_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000012697_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000337713_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/fire/000000061445_all__2.npy,fire
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/falling_object_and_collapse/000000267208_all__1.npy,falling_object_and_collapse
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000477450_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000027473_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000067999_all__3.npy,Normal
