path,label
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000067421_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000205360_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000273585_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000412192_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000017141_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/340_jpg.rf.5bc3ab83dd1b6bebf42eb0fcd203788e_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000040253_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_more/falling_object_and_collapse/000000133177_all__8.npy,falling_object_and_collapse
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/709_jpg.rf.2d4db71d8d77ed94e767820211a87332_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000027308_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/robbery/000000270319_all__3.npy,robbery
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000125320_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000017983_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000040528_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000060398_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/slip_and_fall_accident/000000330421_all__1.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000203961_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/pc46_jpg.rf.b8ea05d91b7ca38aa153aae43e849e68_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/explosion/000000198842_all__5.npy,explosion
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd743_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/fire/000000234482_all__0.npy,fire
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000576522_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/vandalism/000000338232_all__5.npy,vandalism
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000129830_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000049950_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000076391_all__4.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/wild_large_animal_intrusion/000000020602_all__3.npy,wild_large_animal_intrusion
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000025255_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/vandalism/000000024075_all__0.npy,vandalism
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000017548_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000473738_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/animal_predation/000000570948_all__1.npy,animal_predation
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd6631_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000020881_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/theft/000000342904_all__0.npy,theft
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000036446_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000229496_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/st20_jpg.rf.7b30c7c2d07e6135f310502ceb48708f_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000064989_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000019997_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000224853_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000183278_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/equipment_breakdown/hd12_all__3.npy,equipment_breakdown
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/n34_jpg.rf.cde7e72bd4380b6161aa41e39b3de99c_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd387_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd692_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/extreme_weather_events/hd655_all__1.npy,extreme_weather_events
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000139891_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000412213_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000010636_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000069674_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000139832_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/explosion/000000019204_all__1.npy,explosion
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000140663_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd610_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_more/robbery/000000059585_all__9.npy,robbery
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/ground_collapse/000000030652_all__5.npy,ground_collapse
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/n29_jpg.rf.5f1f08304e6161558c9a1ae3a154bef5_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_more/fire/000000159221_all__3.npy,fire
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/explosion/hd625_all__7.npy,explosion
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/KGJO2TONM9DX_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000125589_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000020169_all__6.npy,Normal
