path,label
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/wild_large_animal_intrusion/000000530675_all__3.npy,wild_large_animal_intrusion
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/nig2_jpg.rf.eaa9b8aa8a3e058086e602e647d1ee9d_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/fire/1459__5.npy,fire
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/slip_and_fall_accident/324734__8.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000067081_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd304_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd941_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000056524_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/fighting_and_physical_conflict/000000088939_all__1.npy,fighting_and_physical_conflict
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000124768_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/ground_collapse/000000251766_all__1.npy,ground_collapse
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/207_jpg.rf.79692f80bf5fc134a457c7bb2a13a93c_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/slip_and_fall_accident/000000273238_all__6.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000524185_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/safety_violations/hd910_all__9.npy,safety_violations
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd017_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/falling_object_and_collapse/000000037034_all__6.npy,falling_object_and_collapse
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/explosion/000000050949_all__6.npy,explosion
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd009_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000152752_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000011517_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd206_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000046080_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000068923_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/fire/000000016853_all__8.npy,fire
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000343592_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000021239_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd6611_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd305_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000399381_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000031109_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000076640_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000038312_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/vandalism/000000018374_all__0.npy,vandalism
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/vandalism/000000053693_all__6.npy,vandalism
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/explosion/000000023845_all__2.npy,explosion
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000038483_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_more/construction_accident/000000329070_all__7.npy,construction_accident
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000026580_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/sudden_illness_and_seizure/000000019347_all__1.npy,sudden_illness_and_seizure
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000151014_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd919_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000207312_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000267838_all__3.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd232_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000500958_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000043890_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/explosion/000000576062_all__7.npy,explosion
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000057234_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000012136_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000275629_all__4.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/animal_predation/000000580524_all__1.npy,animal_predation
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000235892_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000017528_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000036894_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000016686_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/sudden_illness_seizure/000000016658_all__3.npy,sudden_illness_seizure
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000222514_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000135859_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/sudden_illness_and_seizure/000000019347_all__2.npy,sudden_illness_and_seizure
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000140837_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/robbery/000000269067_all__8.npy,robbery
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000399381_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd806_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000029093_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/310_jpg.rf.99c8be199a72872163225647e184bf8f_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/fire/000000007493_all__3.npy,fire
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000221066_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/falling_object_and_collapse/000000265365_all__7.npy,falling_object_and_collapse
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd187_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd253_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000015187_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000135350_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000234712_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/person_drowning/000000033769_all__4.npy,person_drowning
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd796_all__5.npy,Normal
