path,label
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000273221_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000204412_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000151913_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000221099_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000322346_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000331789_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000021274_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/R7D5LIY53U57_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000311825_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/medical_emergency/hd122_all__6.npy,medical_emergency
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd837_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/fire/000000021016_all__9.npy,fire
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000126031_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000070098_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000182682_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000548642_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/fighting_and_physical_conflict/000000007111_all__8.npy,fighting_and_physical_conflict
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd515_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000008247_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000255939_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd821_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000244927_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000052567_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_less/vandalism/000000020763_all__3.npy,vandalism
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000026287_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000085256_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/fire/000000565156_all__4.npy,fire
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000026142_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_more/fire/000000060652_all__7.npy,fire
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/753_jpg.rf.4755a1877a633768d37edaa6bbc55dcb_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000154076_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/slip_and_fall_accident/000000048184_all__8.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd826_all__6.npy,Normal
