path,label
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/T38SNZGM58QY_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000141407_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_more/slip_and_fall_accident/000000021584_all__0.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_more/falling_object_and_collapse/000000203971_all__4.npy,falling_object_and_collapse
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_more/extreme_weather_events/000000568028_all__2.npy,extreme_weather_events
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/3T2OWAU3HNAG_all__4.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/explosion/hd625_all__0.npy,explosion
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd620_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/outdoor_anomaly_less/animal_predation/000000570948_all__2.npy,animal_predation
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_less/ground_collapse/hd723_all__9.npy,ground_collapse
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000134089_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd524_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/explosion/000000038011_all__5.npy,explosion
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000224360_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000233753_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000039567_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000134468_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000083701_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000013958_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000495968_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000142025_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/wild_large_animal_intrusion/000000568438_all__9.npy,wild_large_animal_intrusion
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/theft/000000461624_all__2.npy,theft
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000392540_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_more/fire/000000060652_all__3.npy,fire
Pistachio/VAD/vit-features/train/anomaly/industrial_anomaly_more/falling_object_and_collapse/000000578443_all__3.npy,falling_object_and_collapse
