path,label
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/nig2_jpg.rf.eaa9b8aa8a3e058086e602e647d1ee9d_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_more/explosion/000000453081_all__4.npy,explosion
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd104_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000029167_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd501_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd521_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000075796_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000052699_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000033328_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000473796_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd812_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/indoor_anomaly_more/animal_attack_or_fight/1257__8.npy,animal_attack_or_fight
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000017929_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000083425_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000127349_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000010550_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000204063_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000041262_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/segnali-stradali-poster-didattico-indicazioni-ms52pl_jpg.rf.4adff320c0696df607be093f7df9443e_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000073279_all__6.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_more/explosion/000000273585_all__1.npy,explosion
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000052046_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/road_anomaly_less/slip_and_fall_accident/000000312759_all__8.npy,slip_and_fall_accident
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd6621_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000023321_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000139619_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/infrastructure_anomaly_less/equipment_breakdown/000000044442_all__0.npy,equipment_breakdown
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd684_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000033961_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000069606_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/segnali-stradali-poster-didattico-indicazioni-ms52pl_jpg.rf.4adff320c0696df607be093f7df9443e_all__6.npy,Normal
